Epoch,Train Loss,Val Loss
75,6.189680099487305,6.689335346221924
76,6.014795303344727,6.413218975067139
77,5.907627582550049,11.035309791564941
78,5.920712947845459,11.92092514038086
79,5.532384872436523,6.149133682250977
80,5.995353698730469,7.419136047363281
81,6.020687103271484,14.839520454406738
82,5.7834272384643555,5.644984722137451
83,5.739136695861816,5.504486560821533
84,5.914673328399658,6.8482208251953125
85,5.693358898162842,5.946633815765381
86,5.783327579498291,7.041384696960449
87,5.744503974914551,7.116855144500732
88,5.894496917724609,6.756453990936279
89,5.619822025299072,6.405622959136963
90,5.696517467498779,8.103448867797852
91,5.728105068206787,6.196843147277832
92,5.616957664489746,6.643331050872803
93,5.913087368011475,5.985040664672852
94,5.60667610168457,7.137787342071533
95,5.8393473625183105,6.707313060760498
96,5.728236198425293,6.105810642242432
97,5.796720027923584,6.9745917320251465
98,5.5767741203308105,8.423759460449219
99,5.5414276123046875,6.068801403045654
100,5.651402473449707,10.16370677947998
101,5.335779666900635,6.215632438659668
102,6.11912727355957,7.120565891265869
103,5.625093460083008,6.436701774597168
